,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
2309,http://kccazin.com/fr/erreur.htm?cmd=_error_login-run&amp;,51.0,2.0,0.0,4.0,11.0,2.0,0.0,225.0,10.0,7.0,2.0,10.0,1.0,0.0,26.0,16.0
2310,http://amazon.co.uk/b/ref=amb_link_34106365_33/202-2513040-1206232?ie=UTF8&node=16257521&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=0515T6WWWNFXAWAS1AV4&pf_rd_t=101&pf_rd_p=115015791&pf_rd_i=1025616,196.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,137.0,20.0
2312,http://9779.info/%E7%BE%8E%E6%9C%AF%E5%8D%A1%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
2314,http://amazon.co.uk/gp/redirect.html/ref=amb_link_17598465_3/202-2513040-1206232?location=http://associates.amazon.co.uk/gp/associates/join/main.html&token=D4EF3927D2A7CBE44A024C3E4E49E339BB59DC63&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-5&pf_rd_r=0D383EJMTSW2SWZ8DBX0&pf_rd_t=101&pf_rd_p=134547691&pf_rd_i=318949011,304.0,7.0,0.0,121.0,12.0,3.0,1.0,225.0,30.0,6.0,34.0,171.0,1.0,27.0,0.0,0.0
2317,http://ancestry.co.uk/search/db.aspx?dbid=24525,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2318,http://ancestry.co.uk/s0/search/rd.ashx?db=redbook&f3=gs389,52.0,3.0,0.0,11.0,14.0,3.0,1.0,225.0,12.0,8.0,6.0,7.0,1.0,0.0,20.0,7.0
2319,http://amazon.co.uk/s/ref=sr_nr_n_2/202-2513040-1206232?ie=UTF8&rh=n:560834,68.0,2.0,0.0,17.0,12.0,3.0,1.0,225.0,13.0,6.0,13.0,19.0,0.0,2.0,20.0,8.0
2321,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/gray-style.css,73.0,2.0,0.0,44.0,15.0,2.0,0.0,225.0,13.0,11.0,20.0,14.0,1.0,1.0,0.0,0.0
2322,http://hatyaiok.com/blog/wp-content/uploads/2012/03/aol.com.htm,56.0,3.0,0.0,33.0,12.0,2.0,0.0,225.0,11.0,8.0,10.0,11.0,2.0,0.0,0.0,0.0
2324,http://hsiangher.com/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,130.0,1.0,0.0,117.0,13.0,2.0,0.0,225.0,15.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0
2325,http://amazon.co.uk/gp/seller/asin-upc-isbn-info.html/202-2513040-1206232,66.0,3.0,0.0,35.0,12.0,3.0,1.0,225.0,14.0,6.0,23.0,19.0,0.0,2.0,0.0,0.0
2326,http://ancestry.co.uk/search/db.aspx?dbid=1012,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
2327,http://ancestry.co.uk/search/db.aspx?dbid=12132,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2329,http://kccazin.com/fr/erreur.htm?cmd=_error_login-run,46.0,2.0,0.0,4.0,11.0,2.0,0.0,225.0,9.0,7.0,2.0,10.0,1.0,0.0,21.0,16.0
2330,http://9779.info/%E5%90%B4%E8%89%AF%E9%95%9B%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
2331,http://amazon.co.uk/KitchenAid-Artisan-Stand-Mixer-White/dp/B000094U5E/ref=br_lf_m_1000058753_1_10_img/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=kitchen&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-3&pf_rd_r=0FF4XJE24WDY687157J8&pf_rd_t=1401&pf_rd_p=135827191&pf_rd_i=1000058753,276.0,2.0,0.0,84.0,12.0,3.0,1.0,225.0,31.0,6.0,36.0,19.0,0.0,2.0,161.0,20.0
2336,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E9%A3%8E%E6%99%AF%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
2338,http://sayhii.com/images/updates/03-01-2011/allclients/www.paypal/,59.0,2.0,0.0,49.0,10.0,2.0,0.0,225.0,11.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
2343,http://home.comcast.net/~Rjcrodeo/redirecting1.htm,43.0,3.0,0.0,11.0,16.0,3.0,1.0,225.0,7.0,7.0,9.0,16.0,1.0,0.0,0.0,0.0
2345,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=105,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
2349,http://amazon.co.uk/gp/product/B0001IWESW/ref=amb_link_19309665_1/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-2&pf_rd_r=0XJZBR13KN5TKX0WQ99D&pf_rd_t=101&pf_rd_p=130632891&pf_rd_i=11052651,193.0,2.0,0.0,47.0,12.0,3.0,1.0,225.0,24.0,6.0,23.0,19.0,0.0,2.0,115.0,20.0
2351,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=107,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
2352,http://heyi2006.com/ppl/Restore_your_account.html,42.0,2.0,0.0,5.0,12.0,2.0,0.0,225.0,6.0,8.0,3.0,25.0,1.0,2.0,0.0,0.0
2353,http://amazon.co.uk/b/ref=amb_link_35549065_11/202-2513040-1206232?ie=UTF8&node=10709241&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-5&pf_rd_r=1K93V18XAXC8KC9H60YT&pf_rd_t=101&pf_rd_p=135478391&pf_rd_i=11052591,197.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,138.0,20.0
2356,http://amazon.co.uk/b/ref=amb_link_19548965_10/202-2513040-1206232?ie=UTF8&node=501954&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0EP2XTWV52P3HVTNFAB8&pf_rd_t=101&pf_rd_p=139165091&pf_rd_i=283926,191.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,132.0,20.0
2360,http://epicsigns.net/wp-admin/js/Remaxx/Secure/,40.0,1.0,0.0,27.0,13.0,2.0,0.0,225.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
2361,http://amazon.co.uk/b/ref=amb_link_39818765_20/202-2513040-1206232?ie=UTF8&node=324058011&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-4&pf_rd_r=047C7N2AVG204G855ZQB&pf_rd_t=101&pf_rd_p=137678291&pf_rd_i=318949011,199.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,140.0,20.0
2362,http://ancestry.co.uk/search/db.aspx?dbid=26067,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2364,http://amazon.co.uk/o/ASIN/B000EOW0JQ/ref=s9_asin_image_3/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-6&pf_rd_r=0VZ56PH3QS4HBSYQ2FXQ&pf_rd_t=101&pf_rd_p=137837591&pf_rd_i=468294,184.0,2.0,0.0,39.0,12.0,3.0,1.0,225.0,23.0,6.0,19.0,19.0,0.0,2.0,114.0,20.0
2367,http://ancestry.co.uk/search/db.aspx?dbid=27763,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2368,https://home.comcast.net/~billandmary9/,31.0,2.0,0.0,15.0,16.0,3.0,1.0,225.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0
2369,http://amazon.co.uk/s/ref=amb_link_40612865_1/202-2513040-1206232?ie=UTF8&search-alias=dvd&rh=n:202715011,98.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,16.0,6.0,23.0,19.0,0.0,2.0,40.0,11.0
2370,http://home.comcast.net/~dzarnowski/redirecta.html,43.0,3.0,0.0,13.0,16.0,3.0,1.0,225.0,7.0,7.0,11.0,14.0,1.0,0.0,0.0,0.0
2372,http://twitter.com/share?url=http://www.greeteasy.com/warm-wishes-for-new-year/,72.0,3.0,0.0,61.0,11.0,2.0,1.0,225.0,12.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0
2374,http://amazon.co.uk/gp/offer-listing/B000AYTQ6U/ref=buy_pb_a_10/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=04K53C6S2C57ZTVH3AEX&pf_rd_t=1401&pf_rd_p=133346691&pf_rd_i=580495,191.0,2.0,0.0,45.0,12.0,3.0,1.0,225.0,25.0,6.0,15.0,19.0,0.0,2.0,115.0,20.0
2375,http://amazon.co.uk/s/ref=br_nf_2_more/202-2513040-1206232?_encoding=UTF8&field-releasedate=1y-7y&node=16423401&rank=salesrank&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-9&pf_rd_r=1RTFC7302FVA1GA1A465&pf_rd_t=101&pf_rd_p=128562991&pf_rd_i=16423401,235.0,2.0,0.0,20.0,12.0,3.0,1.0,225.0,30.0,6.0,16.0,19.0,0.0,2.0,184.0,20.0
2376,http://black.com.pk/service.paypal.confirm.com.usa.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754/paypal.com/87f39ae945d97c6a09a28b30cdc427e0/index.php?cmd=_logindispatch=5885d80a13,250.0,17.0,0.0,199.0,12.0,3.0,0.0,225.0,23.0,5.0,153.0,9.0,1.0,0.0,30.0,14.0
2377,http://www.hfacn.com/tag/%E4%BC%9F%E5%93%A5%E6%9C%89%E4%BB%80%E4%B9%88%E7%94%A8-cn,75.0,2.0,0.0,5.0,13.0,3.0,0.0,225.0,22.0,5.0,3.0,57.0,0.0,1.0,0.0,0.0
2380,http://amazon.co.uk/b/ref=amb_link_34432965_36/202-2513040-1206232?ie=UTF8&node=237955011&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=1K64RY669V5GS7PGEQER&pf_rd_t=101&pf_rd_p=132896891&pf_rd_i=237905011,197.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,138.0,20.0
2382,http://amazon.co.uk/exec/obidos/search-handle-url/index=video-games-uk&field-keywords=strategy/ref=amb_link_21773665_15/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-12&pf_rd_r=0SZGNNE2YTZ2HDSVNCPM&pf_rd_t=101&pf_rd_p=134973991&pf_rd_i=300703,247.0,2.0,0.0,101.0,12.0,3.0,1.0,225.0,33.0,6.0,44.0,19.0,0.0,2.0,115.0,20.0
2384,http://dailysnark.com//wp-content/uploads/2012/Trulia/index.htm,56.0,2.0,0.0,33.0,14.0,2.0,1.0,225.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0
2385,http://wxztjz.com/e/public/onclick?enews=donews&classid=76&id=121,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
2386,http://twitter.com/share?url=http://www.greeteasy.com/india-shines-with-her-glory/,75.0,3.0,0.0,64.0,11.0,2.0,1.0,225.0,12.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0
2388,http://ancestry.co.uk/search/db.aspx?dbid=23882,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2389,http://amazon.co.uk/gp/new-releases/ref=pd_nr_m_h__ldr/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=12V2XKCYG1T38XTTV31H&pf_rd_t=2201&pf_rd_p=108886291&pf_rd_i=754576,180.0,2.0,0.0,36.0,12.0,3.0,1.0,225.0,24.0,6.0,18.0,19.0,0.0,2.0,113.0,20.0
2390,http://9779.info/%E5%B9%BC%E5%84%BF%E4%BD%9C%E5%93%81%E6%A3%89%E8%8A%B1%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
2391,http://amazon.co.uk/b/ref=amb_link_40144165_2/202-2513040-1206232?ie=UTF8&node=16416421&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=bottom-logos-1&pf_rd_r=0BG9PK6ASB5EWCHS0YTD&pf_rd_t=101&pf_rd_p=135432391&pf_rd_i=468294,200.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,26.0,6.0,23.0,19.0,0.0,2.0,142.0,20.0
2393,http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=120,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
2394,http://amazon.co.uk/b/ref=amb_link_38436065_86/202-2513040-1206232?ie=UTF8&node=10706711&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-10&pf_rd_r=108PCM9TSSFX9E2CPR7P&pf_rd_t=101&pf_rd_p=129793991&pf_rd_i=11052661,198.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,26.0,6.0,24.0,19.0,0.0,2.0,139.0,20.0
2396,http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=91,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
2399,http://qihanr.me/jjkzd/gohlsecure.php?Halifax152112Reset-Online-Account14146,69.0,2.0,0.0,7.0,9.0,2.0,0.0,225.0,9.0,6.0,5.0,14.0,1.0,0.0,39.0,0.0
2400,http://ancestry.co.uk/search/db.aspx?dbid=4709,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
2401,http://amazon.co.uk/gp/redirect.html/ref=amb_link_21702265_1/202-2513040-1206232?location=http://www.photobox.co.uk/amazon2E10A155C&token=A32F3A5C51AA1247146F04EE4D4EDBC1C037CFB9&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=ilm&pf_rd_r=03SJPYF62HWKQE6EASNR&pf_rd_t=101&pf_rd_p=134651091&pf_rd_i=16293211,282.0,6.0,0.0,97.0,12.0,3.0,1.0,225.0,30.0,6.0,34.0,173.0,0.0,26.0,0.0,0.0
2405,http://ancestry.co.uk/search/db.aspx?dbid=24407,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2406,http://amazon.co.uk/exec/obidos/search-handle-url/ref=dp_srsubj_entry/202-2513040-1206232?_encoding=UTF8&index=video-games-uk&field-keywords=simulation,144.0,2.0,0.0,51.0,12.0,3.0,1.0,225.0,22.0,6.0,19.0,19.0,0.0,2.0,62.0,14.0
2409,http://ancestry.co.uk/search/db.aspx?dbid=20359,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2411,http://ancestry.co.uk/home/partner/partner.htm,39.0,3.0,0.0,14.0,14.0,3.0,1.0,225.0,7.0,8.0,7.0,11.0,1.0,0.0,0.0,0.0
2412,http://ancestry.co.uk/search/db.aspx?dbid=29619,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2414,http://amazon.co.uk/gp/product/B000MTOQEA/ref=amb_link_41078965_3/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-9&pf_rd_r=0X55B7G5FQB64YTK3VSE&pf_rd_t=101&pf_rd_p=137902091&pf_rd_i=297457,192.0,2.0,0.0,47.0,12.0,3.0,1.0,225.0,24.0,6.0,23.0,19.0,0.0,2.0,114.0,20.0
2429,http://audilinks.co.uk/info/showphotos.asp?Type=16&Name=80+/finda/showphotos2.asp?name=80+/forums/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/forums/models_explained.asp&page=1&type=16&photo=191,199.0,7.0,0.0,139.0,15.0,3.0,0.0,225.0,18.0,9.0,31.0,45.0,1.0,7.0,0.0,0.0
2430,http://amazon.co.uk/gp/feature.html/ref=amb_link_40785365_3/202-2513040-1206232?ie=UTF8&docId=1000062513&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-6&pf_rd_r=0ZWGGVVT2R8NNAAFQKWT&pf_rd_t=101&pf_rd_p=137234691&pf_rd_i=11052591,213.0,3.0,0.0,41.0,12.0,3.0,1.0,225.0,28.0,6.0,23.0,19.0,0.0,2.0,141.0,20.0
2431,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20130929/123.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
2432,http://ancestry.co.uk/search/db.aspx?dbid=4951,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
2434,https://twitter.com/share?url=http://www.greeteasy.com/as-i-celebrate-the-indian-independence-day/,90.0,3.0,0.0,79.0,11.0,2.0,1.0,225.0,14.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0
2437,http://amazon.co.uk/gp/feature.html/ref=amb_link_19349665_4/202-2513040-1206232?ie=UTF8&docId=1000065673&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=07J6G2083D4A90PC44QV&pf_rd_t=101&pf_rd_p=138803691&pf_rd_i=297457,209.0,3.0,0.0,41.0,12.0,3.0,1.0,225.0,28.0,6.0,23.0,19.0,0.0,2.0,137.0,20.0
2439,http://home.comcast.net/~jensen2172/comcast.index.htm,46.0,4.0,0.0,13.0,16.0,3.0,1.0,225.0,7.0,7.0,11.0,17.0,2.0,0.0,0.0,0.0
2442,http://wxztjz.com/e/public/onclick?enews=donews&classid=64&id=98,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
2447,http://amazon.co.uk/gp/bestsellers/kids/ref=pd_ts_c_th_head/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-3&pf_rd_r=121ZMMBVBRAPGYXXBH4R&pf_rd_t=101&pf_rd_p=132520391&pf_rd_i=468292,185.0,2.0,0.0,41.0,12.0,3.0,1.0,225.0,24.0,6.0,19.0,19.0,0.0,2.0,113.0,20.0
2449,http://ancestry.co.uk/s0/search/rd.ashx?db=redbook&f3=gs612,52.0,3.0,0.0,11.0,14.0,3.0,1.0,225.0,12.0,8.0,6.0,7.0,1.0,0.0,20.0,7.0
2453,http://ancestry.co.uk/search/db.aspx?dbid=16635,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2455,http://ancestry.co.uk/search/db.aspx?dbid=28699,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2458,http://amazon.co.uk/Sega-Football-Manager-2007-PSP/dp/B000GHJJ9K/ref=br_lf_m_556170_1_25_ttl/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=videogames&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=073GD0Q0ZPDXWMNKJSSD&pf_rd_t=1401&pf_rd_p=129451591&pf_rd_i=556170,265.0,2.0,0.0,74.0,12.0,3.0,1.0,225.0,31.0,6.0,30.0,19.0,0.0,2.0,160.0,20.0
2459,http://amazon.co.uk/b/ref=amb_link_39134865_2/202-2513040-1206232?ie=UTF8&node=16377041&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-1&pf_rd_r=0S7134QKVZ09ZVWMAP0Z&pf_rd_t=101&pf_rd_p=132457691&pf_rd_i=16423381,196.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,138.0,20.0
2460,http://9779.info/%E6%89%8B%E5%B7%A5%E5%8D%A1%E7%BA%B8%E6%88%BF%E5%AD%90%E5%89%AA%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
2463,http://ancestry.co.uk/search/db.aspx?dbid=25032,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2465,http://bit.ly/M77GIA?ferias=93840923804983,35.0,1.0,0.0,1.0,6.0,2.0,1.0,225.0,6.0,3.0,0.0,6.0,0.0,0.0,22.0,14.0
2469,http://ancestry.co.uk/search/db.aspx?dbid=18053,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2470,http://9779.info/%E6%89%98%E7%8F%AD%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,19.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
2471,http://ancestry.co.uk/search/db.aspx?dbid=24029,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2474,http://amazon.co.uk/gp/feature.html/ref=amb_link_22462165_12/202-2513040-1206232?ie=UTF8&docId=1000052163&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-1&pf_rd_r=0P36ZVP8HMM2VSP7S3A8&pf_rd_t=101&pf_rd_p=139050191&pf_rd_i=11056131,214.0,3.0,0.0,42.0,12.0,3.0,1.0,225.0,28.0,6.0,24.0,19.0,0.0,2.0,141.0,20.0
2476,http://amazon.co.uk/s/ref=sr_nr_p_4_10/202-2513040-1206232?ie=UTF8&rh=n:595314,71.0,2.0,0.0,20.0,12.0,3.0,1.0,225.0,13.0,6.0,16.0,19.0,0.0,2.0,20.0,8.0
2482,http://linenghb.com/king-white-flat-sheet-108-x-102-1500-collection-wrinkle-resistant-super-soft-95-gsm-exclusively-by-blowout-bedding-rn-142035/,138.0,1.0,0.0,126.0,12.0,2.0,0.0,225.0,23.0,8.0,124.0,0.0,0.0,0.0,0.0,0.0
2484,http://ancestry.co.uk/search/db.aspx?dbid=5196,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
2485,http://ancestry.co.uk/search/db.aspx?dbid=20894,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2487,http://amazon.co.uk/b/ref=amb_link_34382265_7/202-2513040-1206232?ie=UTF8&node=12850221&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=19DFTGRZ3307C601HRZ5&pf_rd_t=101&pf_rd_p=135006491&pf_rd_i=501888,192.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,134.0,20.0
2493,http://ancestry.co.uk/search/db.aspx?dbid=20485,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2498,http://amazon.co.uk/gp/bestsellers/electronics/10395271/ref=pd_ts_ce_nav/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0DGV8M19AJW5Q5KGB8X7&pf_rd_t=2101&pf_rd_p=108886391&pf_rd_i=560820,198.0,2.0,0.0,54.0,12.0,3.0,1.0,225.0,25.0,6.0,16.0,19.0,0.0,2.0,113.0,20.0
2502,http://lofeier.com/js/standard.js?rte=1&tm=2&dn=lofeier.com&tid=1020,61.0,3.0,0.0,4.0,11.0,2.0,0.0,225.0,10.0,7.0,2.0,11.0,1.0,0.0,35.0,11.0
2503,http://9779.info/%E5%85%AD%E4%B8%80%E4%B8%AD%E7%8F%AD%E5%88%9B%E6%84%8F%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
2506,http://ancestry.co.uk/search/db.aspx?dbid=26505,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2507,http://amazon.co.uk/gp/feature.html/ref=amb_link_18189865_11/202-2513040-1206232?ie=UTF8&docId=1000002553&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-3&pf_rd_r=1YDP8PXWX594FPHWSMGA&pf_rd_t=101&pf_rd_p=137871091&pf_rd_i=297457,210.0,3.0,0.0,42.0,12.0,3.0,1.0,225.0,28.0,6.0,24.0,19.0,0.0,2.0,137.0,20.0
2511,http://9779.info/%E6%9C%89%E5%85%B3%E7%AB%AF%E5%8D%88%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
2512,http://9779.info/%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB%E3%80%82%E4%BA%94%E8%B0%B7/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
2515,http://amazon.co.uk/gp/product/B000J3FC0Q/ref=amb_link_37896865_9/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-7&pf_rd_r=1BGPN28TP9ASWNHJZBNS&pf_rd_t=101&pf_rd_p=139110191&pf_rd_i=229816,192.0,2.0,0.0,47.0,12.0,3.0,1.0,225.0,24.0,6.0,23.0,19.0,0.0,2.0,114.0,20.0
2521,http://ancestry.co.uk/search/db.aspx?dbid=25676,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
2522,http://wxztjz.com/e/public/onclick?enews=donews&classid=47&id=52,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
