url| length_of_url| number_of_dots| suspicious_words| number_of_hyphens_in_domain| length_of_directory| number_subdirectories_in_url| length_of_domain| words_in_domain| path_tokens| url_contains_ip| has_alexa_rank| use_https| country_code| age | words|  entropy| special_chars |length_of_largest_domain_token| average_length_of_domain_tokens|length_of_largest_path_token| average_length_of_path_tokens| suspicious_tld_name| file_name_present| len_of_filename| num_dot_in_filename| num_delims_in_filename| args_present| length_of_arguments| number_of_argument_variables| length_of_largest_variable| maximum_number_of_delims in arguments| class
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4ZDtapNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPATNChvKCnTdU1r4QMLYC4PaJv83P51JToGpDffcQ7DJKmCcTHDNL6PtPrvqRYTbRK94HcHcLsH4HwLYC41ZM3bqKhz6EDvMOPrcH1fqGiP4I45MPMDcCp8NOouaJrerSpLJELDLTniMPd9cMHPLQpaaUgrKJpe7C8b3Lvj4QuL3EwDpCXDJJ9HrOdzqHm9sIiPpPMXsTtP5CuW5CHftQHftO5r6RpSbIb83HALpPsrKLc9tCvG7EezKTv85DZPpHi5qCb83HqL7E8LpQJXpCn0bI6DbCt0LDpCpPtWdTfb7EtGNEb83HvLtLqKJEZTKTn15CMPbOLPMSM57HJfqK1LKOg9bLr86ToaZO7ncRmKLOIPsRaLID6f6HNDKGQLLGX9MLNLaJBjaINXNLFbMQCjMTC9qRpC5Ec56JBjqIbKZHsbMO353Sh5rOITZDgHtHCz4CuO6Hp53UbTKKpCaRXvcMIHMOa5dLibcMPnsLk56RsLMTvnKHrTbMw9tHGLJR1DMQpLYCnKYCsCNPX9tOeb4PbC3HbX7Sl97TbKZHo4pDnGZDnS3Er8J9rOKCnS3EoC3DtaJCsKZDbKZHuWJEoSZCtGJDcC6QozMFnOYSbPMPzOIQm56Pz4JDvuICqaZBnCpCk8pCrOoSbDtSzKZRYHZSbHJDsfMUl9cSbTcQlftOg1NOlPoRYfMPzC5IF15K9vqHcycOfHMFoO2Se9NOzCNRXn6RWSMOoHMPk1oSeL6Pp1002|957|3|1|0|5|1|15|3|1|0|0|0|0|0|9|5.65326|1|9|4.33|3|3.0|0|1|8|1|0|1|929|1|925|0|malicious
http://torcache.net/torrent/F20F5ED512CEFACB4E77DC6422A5CFC81D224612.torrent?title=[kickass.to]homeland.s03e10.good.night.web.dl.xvid.fum.ettv|135|11|0|0|9|1|12|2|1|0|1|0|0|1|17|5.04546|1|8|5.5|7|7.0|0|1|48|1|0|1|66|1|59|0|benign
http://depositphotos.com/login.html?url=%2F8582987%2Fstock-photo-ride-on-the-camel.html|80|3|1|0|1|0|17|2|0|0|1|0|0|1|13|4.56863|3|13|8.0|0|0|0|1|10|1|0|1|52|1|47|5|benign
http://tobogo.net/cdsb/board.php?board=storytv&bm=view&no=545&category=&auth=&page=1&search=&keyword=&recom=|101|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.51016|9|6|4.5|4|4.0|0|1|9|1|0|1|76|9|7|0|benign
http://udn.com/news/story/7086/878618-Windows-10%E9%87%8B%E5%87%BA%E5%A4%9A%E9%A0%85%E5%88%A9%E5%A4%9A-%E4%BD%86%E6%8C%91%E6%88%B0%E6%89%8D%E5%89%9B%E9%96%8B%E5%A7%8B|159|1|0|0|17|3|7|2|3|0|1|0|0|1|32|4.18014|40|3|3.0|5|4.33|0|1|135|0|3|0|0|0|0|0|benign
http://pastehtml.com/view/bd0ig94lx.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.2751|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://acrmwww.biochem.ucl.ac.uk/cgi-bin/AndrewMartin/xslt.pl?src=antibodies.xml&xsl=antibody.xsl&params=$ab=1MCQ|119|7|0|0|49|4|6|1|4|0|0|0|0|0|19|4.82496|3|6|6.0|25|11.0|0|1|7|1|0|1|57|3|14|0|malicious
http://superuser.com/questions/633623/excel-cant-get-the-formula-to-copy-correctly?answertab=active|92|1|0|0|18|2|13|2|2|0|1|0|0|1|15|4.52211|1|9|6.0|9|7.5|0|1|44|0|7|1|17|1|6|0|benign
http://comicbook.com/2014/12/25/top-ten-comic-book-sci-fi-fantasy-or-horror-tv-shows-of-2014/|86|1|1|0|73|4|13|2|4|0|1|0|0|1|18|4.31528|1|9|6.0|60|17.0|0|0|0|0|0|0|0|0|0|0|benign
http://schertzauto.com/2014/11/09/shop-name-launches-new-website/|58|1|1|0|43|4|15|2|4|0|0|0|0|1|11|4.41392|1|11|7.0|30|9.5|0|0|0|0|0|0|0|0|0|0|malicious
http://ink361.com/app/users/ig-16389033/sneakernews/photos/ig-984093948857223941_16389033|82|1|0|0|42|5|10|2|5|0|1|0|0|1|10|4.64944|1|6|4.5|11|7.2|0|1|30|0|2|0|0|0|0|0|benign
http://9779.info/%E5%85%B3%E4%BA%8E%E5%A4%A9%E6%B0%94%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/|83|1|0|0|74|1|9|2|1|0|0|0|0|1|22|3.70691|25|4|4.0|72|72.0|0|0|0|0|0|0|0|0|0|0|malicious
http://ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=D8F50C0E83EEA650C8F57719157BD3DA?methodId=38|95|3|0|0|19|2|10|3|2|0|0|0|0|1|12|4.95745|2|4|2.67|9|8.0|0|1|54|1|1|1|12|1|2|0|malicious
http://kenh14.vn/la-cool/chum-anh-dang-yeu-cua-nhung-chu-meo-con-bi-bo-roi-duoc-cuu-song-2014072410315191.chn|102|2|0|0|9|1|9|2|1|0|1|0|0|1|22|4.46807|1|6|4.0|7|7.0|0|1|84|1|15|0|0|0|0|0|benign
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb|59|3|0|0|12|2|13|3|2|0|0|0|0|1|12|4.68982|2|5|3.67|6|4.5|0|1|15|1|0|1|19|2|5|0|malicious
http://kienthuc.net.vn/diem-thi/diem-chuan-dh-cong-nghe-giao-thong-van-tai-nam-2014-482407.html|88|3|0|0|10|1|15|3|1|0|1|0|0|1|18|4.31671|1|8|4.33|8|8.0|0|1|63|1|11|0|0|0|0|0|benign
http://archive.thisisyork.co.uk/2005/1/25/230295.html|46|4|1|0|11|3|24|4|3|0|0|0|0|1|9|4.37363|1|10|5.25|4|2.33|0|1|11|1|0|0|0|0|0|0|malicious
http://extratorrent.cc/torrent_download/4190003/NaughtyOffice+-+Rachele+Richey+NEW+13+May+2015.torrent|95|2|0|0|26|2|15|2|2|0|1|0|0|1|13|4.78548|1|12|7.0|16|11.5|0|1|54|1|1|0|0|0|0|0|benign
http://searchengineland.com/report-q1-us-paid-search-growth-strongest-in-3-years-217850|80|1|0|0|1|0|20|2|0|0|1|0|0|1|13|4.48284|1|16|9.5|0|0|0|1|59|0|10|0|0|0|0|0|benign
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=D832&cat=AK&header=Kitchenware/subcats2.csp?cat=AB&header=Bedroom&CSPCHD=0000000100022ig4kM9b000555469873|162|5|0|0|62|4|26|4|4|0|0|0|0|0|20|5.14224|5|12|5.75|48|14.25|0|1|12|1|0|1|62|3|32|0|malicious
http://bcdes.free.fr/Nordea/PrivatDaglig+økonomiInternet+og+telefonNetbank21891.html/Sikker%20nettbetaling.htm|103|4|0|0|65|2|13|3|2|0|0|0|0|0|13|4.67764|2|5|3.67|56|31.0|0|1|25|1|0|0|0|0|0|0|malicious
http://applerugs.co.uk/rugs/default.php?cPath=194&osCsid=15a6848b9976441f73230911ec8eac09?cPath=1?cPath=1|98|3|0|0|6|1|15|3|1|0|0|0|0|1|11|4.88406|2|9|4.33|4|4.0|0|1|11|1|0|1|50|2|32|0|malicious
http://mylust.com/videos/232784/submissive-anime-chick-gets-fucked-really-hard-by-a-tentacle-monster/|94|1|0|0|84|3|10|2|3|0|1|0|0|1|15|4.55636|1|6|4.5|68|26.67|0|0|0|0|0|0|0|0|0|0|benign
http://www.movies4vip.com/dotproj/includes/red/9ebd4b75e5e301e98c844ead0bc02e69/|73|2|0|0|55|4|18|3|4|0|0|0|0|0|8|4.6835|1|10|5.33|32|12.5|0|0|0|0|0|0|0|0|0|0|malicious
http://archive.thisischeshire.co.uk/2000/12/13/216553.html|51|4|1|0|12|3|28|4|3|0|0|0|0|1|10|4.31407|1|14|6.25|4|2.67|0|1|11|1|0|0|0|0|0|0|malicious
http://chinesevie.com/index.php?option=com_contact&view=contact&id=1&Itemid=57&lang=en|79|2|0|0|1|0|14|2|0|0|0|0|0|1|14|4.40874|5|10|6.5|0|0|0|1|9|1|0|1|55|5|11|1|malicious
http://amazon.co.uk/b/ref=amb_link_19298065_34/202-2513040-1206232?ie=UTF8&node=595826&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=1XNB9ZJWQ9W8DHZZA4X5&pf_rd_t=101&pf_rd_p=130539891&pf_rd_i=468292|191|2|0|0|28|2|12|3|2|0|1|0|0|1|25|5.29997|8|6|3.33|24|12.5|0|1|19|0|2|1|132|8|20|2|malicious
http://hollywoodlife.com/2015/05/04/ian-somerhalder-nikki-reed-double-date-paul-wesley-phoebe-tonkin-vampire-diaries/|110|1|1|0|93|4|17|2|4|0|1|0|0|1|18|4.50189|1|13|8.0|80|22.0|0|0|0|0|0|0|0|0|0|0|benign
http://caixa.gov.br/voce/habitacao/financiamento/perguntas-frequentes/Paginas/default.aspx|83|3|0|0|59|5|12|3|5|0|1|0|0|1|12|4.33659|1|5|3.33|20|10.6|0|1|12|1|0|0|0|0|0|0|benign
http://motthegioi.vn/quoc-te/trung-quoc-da-buoc-nhat-phai-tuot-guom-khoi-vo-187129.html|80|2|0|0|9|1|13|2|1|0|1|0|0|1|16|4.34422|1|10|6.0|7|7.0|0|1|58|1|10|0|0|0|0|0|benign
http://tobogo.net/cdsb/board.php?board=knowhow&bm=view&no=972&category=&auth=&page=1&search=&keyword=&recom=|101|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.53741|9|6|4.5|4|4.0|0|1|9|1|0|1|76|9|7|0|benign
http://olx.co.id/i2/hobi-olahraga/sepeda-aksesoris/suku-cadang/hobi-olahraga/sepeda-aksesoris/suku-cadang|98|2|1|0|78|6|9|3|6|0|1|0|0|1|11|4.20888|1|3|2.33|16|11.83|0|1|11|0|1|0|0|0|0|0|benign
http://indianexpress.com/article/entertainment/bollywood/labour-of-love-sweeps-top-awards-at-new-york-indian-film-festival/|116|1|0|0|99|4|17|2|4|0|1|0|0|1|18|4.32843|1|13|8.0|65|23.5|0|0|0|0|0|0|0|0|0|0|benign
http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2110900000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_06&ctype=B|116|3|0|0|10|1|15|3|1|0|1|0|0|1|17|4.90654|5|8|4.33|8|8.0|0|1|16|1|0|1|75|5|22|4|benign
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4ZDs4pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAX7PKX3TnTdU15L9oGaGNH6L8jqRmH6M4jsPrrcIDD5RdfbG1DcGEPJJoLqQNrMJkraRtK5JbfcQnLpIbzaRpbbMebsH8LLD1LrOn54SrGLGn44QEnsH51JLLfrRn5ZK6HdKAjaLDXNOofrQi5ZRbKZHDbL9oGKP9X3PeP6P71rDFnqGuXtQnOrHq8bCMPZUYTbQa15MLfbIjP7HljcS51ZR9fNPDXZRJX5Ea93PcfrOqbpO296Cs8MOF9dOtiKEuvMTbHpSoPcGpabOQbJOmeaOcXKLP1bJmDtGID3S4j4QD97DDvcOaPcRbP7IhzMI5vsR2LrGJ13Q5LaCraKIh54MgbaHeDqR613TbKZHOLMO3rqK1TpPbKZHO9pT2XNHKHpSb83HkX4HoSsDH9JEr56R8naCq46J1jKHb83Hwj6CQ9aOeDJUM56IGvKQqHcCebpLr9KElDsGoLLD297PXT3I2L5IaraUpW7P9HL9oGaCmWK9oGqTDDNKo4LTb8ZDpLMOoD6Q9HM9pGKPu1tRoHN9rOaCnSJCqOJCtWZDoKID65JCtWZCvGJDmOJDnGJ9rOqCu43CoW3EnSZ9ZXcSlrJCc8NPcLMFca6SXHMFnKJEk43DvuICpCZBoCJDcCNPpDNFtTtRgL7PrKJPaPsQqXMRYbtOdbcRafNPcycOgLMFJXqJG1LIETa9l9MQarpCc07Qo5MFoLcRq12QlLtSb1002|933|3|0|0|5|1|15|3|1|0|0|0|0|0|9|5.6585|1|9|4.33|3|3.0|0|1|8|1|0|1|905|1|901|0|malicious
http://youkuedu.com/index.php/campus-display/53-2013-12-19-11-19-33|60|2|0|0|26|2|12|2|2|0|0|0|0|1|13|4.49696|1|8|5.5|14|11.5|0|1|22|0|6|0|0|0|0|0|malicious
http://tobogo.net/cdsb/board.php?board=mylife&bm=view&no=439&category=&auth=&page=1&search=&keyword=&recom=|100|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.61562|9|6|4.5|4|4.0|0|1|9|1|0|1|75|9|6|0|benign
http://amig0slivechats4.blogspot.com/|30|2|0|0|1|0|29|3|0|0|0|0|0|1|4|4.12127|1|16|9.0|0|0|0|0|0|0|0|0|0|0|0|0|malicious
https://tune.pk/video/3001487/diya-aur-baati-hum-tv-show-onlocation-full-legnth-episode-17th-sep-2013|93|1|0|0|15|2|7|2|2|0|1|1|0|1|18|4.63101|1|4|3.0|7|6.0|0|1|71|0|12|0|0|0|0|0|benign
http://torcache.net/torrent/574EA7EA81FCA6093DAC37D5D495FFF0E7CAFDD8.torrent?title=[kickass.to]hot.sexy.girls.wallpapers.pack.10.full.hd|129|10|0|0|9|1|12|2|1|0|1|0|0|1|16|4.9992|1|8|5.5|7|7.0|0|1|48|1|0|1|60|1|53|0|benign
http://amber.ch.ic.ac.uk/archive/200409/0319.html|42|5|0|0|16|2|17|5|2|0|0|0|0|0|10|4.25297|1|5|2.6|7|6.5|0|1|9|1|0|0|0|0|0|0|malicious
http://www.polska.travel.pl/pogoda-polska/krakow/pogoda-polska/poznan/1?miasto=37|74|3|0|0|43|4|20|4|4|0|0|0|0|1|10|4.2735|1|6|4.25|13|9.5|0|1|1|0|0|1|10|1|2|0|malicious
http://9779.info/%E4%BB%A5%E6%98%86%E6%9B%B2%E4%B8%BA%E4%B8%BB%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/|92|1|0|0|83|1|9|2|1|0|0|0|0|1|22|3.59561|28|4|4.0|81|81.0|0|0|0|0|0|0|0|0|0|0|malicious
http://auctions.bikebay.co.uk/categories.php?parent=2005|49|4|0|0|1|0|22|4|0|0|0|0|0|0|9|4.40322|1|8|4.75|0|0|0|1|14|1|0|1|12|1|4|0|malicious
http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-shaze-offer-20150202191052360|94|2|1|0|25|2|13|2|2|0|1|0|0|1|12|4.7573|1|9|6.0|16|11.0|0|1|17|1|1|1|39|1|35|3|benign
http://bluegape.com/travel/scorpion25/places-i-wish-to-visit-before-turning-30/message.send|84|2|0|0|60|3|12|2|3|0|0|0|0|1|14|4.48317|1|8|5.5|40|18.67|0|1|12|1|0|0|0|0|0|0|benign
http://sourceforge.net/directory/communications/add_facet_filter?facet=license&constraint=OSI-Approved+Open+Source+%3A%3A+GNU+General+Public+License+version+2.0+%28GPLv2%29|165|2|0|0|26|2|15|2|2|0|1|0|0|1|20|4.93572|6|11|7.0|14|11.5|0|1|16|0|2|1|108|2|82|1|benign
http://mic.com/articles/115464/wonder-woman-losing-its-director-reveals-hollywood-s-problem-with-female-filmmakers|107|1|0|0|17|2|7|2|2|0|1|0|0|1|16|4.45948|1|3|3.0|8|7.0|0|1|83|0|11|0|0|0|0|0|benign
http://pastehtml.com/view/b48jnun3b.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.29398|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://venturebeat.com/2015/05/01/everything-you-need-to-know-about-porting-android-and-ios-apps-to-windows-10/|104|1|1|0|89|4|15|2|4|0|1|0|0|1|19|4.42498|1|11|7.0|76|21.0|0|0|0|0|0|0|0|0|0|0|benign
http://atwiki.jp/wiki/%E3%83%98%E3%82%AD%E3%82%AB%E3%82%B2%E3%83%B3%E3%82%AF%E3%83%B3|78|1|0|0|6|1|9|2|1|0|1|0|0|1|13|3.70312|22|6|4.0|4|4.0|0|1|63|0|0|0|0|0|0|0|benign
http://abyssinica.co.uk/_talk/000034b3.htm|35|3|0|0|7|1|16|3|1|0|0|0|0|0|7|4.26116|1|10|4.67|5|5.0|0|1|12|1|0|0|0|0|0|0|malicious
http://olx.co.id/i2/properti/bangunan-komersil/dijual-bangunan-komersil/properti/bangunan-komersil/dijual-bangunan-komersil|116|2|1|0|83|6|9|3|6|0|1|0|0|1|9|4.33652|1|3|2.33|24|12.67|0|1|24|0|2|0|0|0|0|0|benign
http://tobogo.net/cdsb/board.php?board=dailystory&bm=view&no=22351&category=&auth=&page=1&search=&keyword=&recom=|106|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.59825|9|6|4.5|4|4.0|0|1|9|1|0|1|81|9|10|0|benign
http://pastehtml.com/view/ay8yi8w1h.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.06285|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/|56|1|0|0|47|1|9|2|1|0|0|0|0|1|15|3.94421|16|4|4.0|45|45.0|0|0|0|0|0|0|0|0|0|0|malicious
http://qz.com/393171/vanity-capital-is-the-new-metric-for-narcissism-and-analysts-say-its-value-worldwide-is-greater-than-germanys-gdp/|128|1|0|0|122|2|6|2|2|0|1|0|0|1|22|4.42693|1|3|2.5|113|59.5|0|0|0|0|0|0|0|0|0|0|benign
http://hollywoodlife.com/2015/05/13/kim-kardashian-vs-scarlett-johansson-which-starlet-physically-perfect-golden-ratio-greeks/|119|1|1|0|102|4|17|2|4|0|1|0|0|1|18|4.55668|1|13|8.0|89|24.25|0|0|0|0|0|0|0|0|0|0|benign
http://wikiwiki.jp/sample/?%A5%C7%A5%B6%A5%A4%A5%F3%A5%C6%A5%F3%A5%D7%A5%EC%A1%BC%A5%C8%2Fofficial_silver_purple_s|107|1|0|0|8|1|11|2|1|0|1|0|0|1|16|4.58105|22|8|5.0|6|6.0|0|0|0|0|0|1|88|1|0|0|benign
https://paytm.com/offer/wp-content/plugins/owl-carousel/css/owl.theme.css?ver=4.1.5|75|5|0|0|43|5|9|2|5|0|1|1|0|1|12|4.46642|1|5|4.0|12|7.4|0|1|13|2|0|1|10|1|5|0|benign
http://techcrunch.com/video/delivering-change-with-nick-taranto-of-plated/518807526/|77|1|0|0|63|3|14|2|3|0|1|0|0|1|12|4.55866|1|10|6.5|45|19.67|0|0|0|0|0|0|0|0|0|0|benign
http://olx.pl/i2/motoryzacja/motocykle-skutery/sportowy/motoryzacja/motocykle-skutery/sportowy|87|1|1|0|73|6|6|2|6|0|1|0|0|1|8|4.17834|1|3|2.5|17|11.0|0|1|8|0|0|0|0|0|0|0|benign
http://udn.com/news/story/7086/897895-Photoshop-25%E6%AD%B2-%E6%B8%AC%E9%A9%97%E8%AE%93%E4%BA%BA%E7%9C%9F%E5%81%87%E9%9B%A3%E8%BE%A8|125|1|0|0|17|3|7|2|3|0|1|0|0|1|32|4.40659|28|3|3.0|5|4.33|0|1|101|0|3|0|0|0|0|0|benign
http://dantri.com.vn/video-29927/sang-kien-moi-khien-phu-nu-tho-phao-nhe-nhom-p1.htm|77|3|0|0|13|1|13|3|1|0|1|0|0|1|18|4.26982|1|6|3.67|11|11.0|0|1|51|1|10|0|0|0|0|0|benign
http://3cf.ru/2015/07/20/vlasti-dopystili-yjestochenie-zakonoproekta-ob-ogranichenii-socvyplat/|88|1|1|0|82|4|6|2|4|0|0|0|0|0|13|4.63878|1|3|2.5|69|19.25|0|0|0|0|0|0|0|0|0|0|malicious
http://archive.thisisyork.co.uk/2002/4/29/286845.html|46|4|1|0|11|3|24|4|3|0|0|0|0|1|9|4.43984|1|10|5.25|4|2.33|0|1|11|1|0|0|0|0|0|0|malicious
http://aolpictures.aol.co.uk/galleries/huffstutterr/4190b6SWHqBsGmALPp8*az6CvsuuxbYbjpj-v4xQp5Fd3Ig=/membertag/secrets%20shared%20by%20few|131|3|0|0|83|4|21|4|4|0|0|0|0|1|15|5.31467|5|11|4.5|48|19.5|0|1|27|0|0|0|0|0|0|0|malicious
http://apps1.bdimg.com/store/static/kvt/cf25f5e24136e0fdd28c938804891157.jpg|69|3|0|0|18|3|15|3|3|0|0|0|0|1|9|4.74389|1|5|4.33|6|4.67|0|1|36|1|0|0|0|0|0|0|malicious
http://archive.thisisyork.co.uk/2000/8/9/313686.html|45|4|0|0|10|3|24|4|3|0|0|0|0|1|8|4.45005|1|10|5.25|4|2.0|0|1|11|1|0|0|0|0|0|0|malicious
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/suzuki/auto-masini-moto-ambarcatiuni/autoturisme/suzuki|107|1|1|0|95|6|6|2|6|0|1|0|0|1|10|3.99483|1|3|2.5|29|14.67|0|1|6|0|0|0|0|0|0|0|benign
http://schertzauto.com/wp-includes/js/jquery/jquery.js?ver=1.11.2|58|4|1|0|23|3|15|2|3|0|0|0|0|1|9|4.56648|1|11|7.0|11|6.33|0|1|9|1|0|1|11|1|6|0|malicious
http://twitter.com/share?url=http%3A//giphy.com/search/britney-spears?tc=1&via=giphy|77|2|0|0|37|4|11|2|4|0|1|0|0|1|12|4.51689|3|7|5.0|17|8.0|0|1|14|0|1|1|15|2|5|0|benign
http://tobogo.net/cdsb/board.php?board=storyani&bm=view&no=77&category=&auth=&page=1&search=&keyword=&recom=|101|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.48657|9|6|4.5|4|4.0|0|1|9|1|0|1|76|9|8|0|benign
http://watch-series-tv.to/serie/the_franchise%3A_a_season_with_the_san_francisco_giants|80|1|0|2|7|1|18|2|1|0|0|0|0|1|8|4.12006|2|15|8.5|5|5.0|0|1|55|0|8|0|0|0|0|0|benign
http://olx.ro/i2/moda-frumusete/haine-barbati/blugi-pantaloni/moda-frumusete/haine-barbati/blugi-pantaloni|99|1|1|0|78|6|6|2|6|0|1|0|0|1|10|4.21975|1|3|2.5|15|11.83|0|1|15|0|1|0|0|0|0|0|benign
http://howtoobuildit.com/~lkhowtoo/home/|33|1|0|0|16|2|17|2|2|0|0|0|0|0|5|3.74148|1|13|8.0|9|6.5|0|0|0|0|0|0|0|0|0|0|malicious
http://9779.info/%E7%BE%8E%E6%9C%AF%E5%89%AA%E8%B4%B4%E7%94%BB%E6%B5%B7%E7%BB%B5%E7%BA%B8%E5%9B%BE/|92|1|0|0|83|1|9|2|1|0|0|0|0|1|21|3.59272|28|4|4.0|81|81.0|0|0|0|0|0|0|0|0|0|0|malicious
http://skyrock.com/videos/eDJwemY2bDoxMw==-Gros-freestyle-dans-le-Planete-Rap-de-Sneazzy.html?top=3&period=|100|2|0|0|8|1|11|2|1|0|1|0|0|1|16|4.87173|2|7|5.0|6|6.0|0|1|67|1|10|1|14|2|1|0|benign
http://abyssinica.co.uk/_vti_bin/shtml.dll/_talk/00002aa4.htm/nav?prev|63|4|0|0|39|4|16|3|4|0|0|0|0|0|12|4.46578|1|10|4.67|12|8.5|0|1|3|0|0|1|5|1|0|0|malicious
http://amber.ch.ic.ac.uk/archive/all/11972.html|40|5|0|0|13|2|17|5|2|0|0|0|0|0|10|4.13479|1|5|2.6|7|5.0|0|1|10|1|0|0|0|0|0|0|malicious
http://online.citi.com.6deia3ocir6u9l0jjw9ba6fsfwk6eb.bucspray.gr/slow/online.php|74|6|0|0|6|1|58|6|1|0|0|0|0|0|9|4.64654|1|30|8.83|4|4.0|0|1|10|1|0|0|0|0|0|0|malicious
http://mic.com/articles/117362/6-things-ben-carson-thinks-should-terrify-the-american-people|85|1|0|0|17|2|7|2|2|0|1|0|0|1|14|4.4881|1|3|3.0|8|7.0|0|1|61|0|9|0|0|0|0|0|benign
http://extratorrent.cc/torrent/4191161/Big+Tit+Centerfolds+2+-+Diamond+Kitty.mp4.html|78|3|0|0|17|2|15|2|2|0|1|0|0|1|12|4.61204|1|12|7.0|7|7.0|0|1|46|2|1|0|0|0|0|0|benign
http://admin.english-heritage.org.uk/server/show/nav.00100200800k00800b|64|4|0|1|13|2|29|4|2|0|0|0|0|1|10|4.36431|1|16|6.5|6|5.0|0|1|22|1|0|0|0|0|0|0|malicious
http://www.hsqxx.com/js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index|78|6|1|0|60|9|13|3|9|0|0|0|0|1|13|4.33547|2|5|3.67|14|5.56|0|1|5|0|0|0|0|0|0|0|malicious
http://pastehtml.com/view/bc4xrw7ye.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.2251|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://aolpictures.aol.co.uk/galleries/cristobal1308/20c0UNZbE9hGBXr*Ha5Rm*gDwbGlErfiSlVQv4xQp5Fd3Ig=/tag/belgique|107|3|0|0|78|4|21|4|4|0|0|0|0|1|12|5.26291|3|11|4.5|48|18.25|0|1|8|0|0|0|0|0|0|0|malicious
http://www.in3h.com/panel-my-account-configeration-all-limited/panel-my-account-configeration-all-limited/nirvana.php?cmd=_login-run|125|3|1|0|87|2|12|3|2|0|0|0|0|0|15|4.37222|1|4|3.33|42|42.0|0|1|11|1|0|1|15|1|10|2|malicious
http://mic.com/articles/114870/shocking-video-shows-a-south-carolina-police-officer-fatally-shooting-black-man|103|1|0|0|17|2|7|2|2|0|1|0|0|1|16|4.49696|1|3|3.0|8|7.0|0|1|79|0|11|0|0|0|0|0|benign
http://tinnhanh360.net/vai-dien-mo-man-cho--ky-nguyen-canh-nong-cua-tang-thanh-ha.html|79|2|0|0|1|0|15|2|0|0|0|0|0|1|17|4.01135|1|11|7.0|0|0|0|1|63|1|13|0|0|0|0|0|benign
http://diply.com/diply-news/worlds-largest-asteroid-impact-zone-found-australia/107364|79|1|0|0|64|2|9|2|2|0|1|0|0|1|12|4.57636|1|5|4.0|51|30.5|0|1|6|0|0|0|0|0|0|0|benign
http://interpark.com/service/SerMainFAQ.do?_method=SerMainFAQDisp&tabCheck=2&selType=1|79|2|0|0|9|1|13|2|1|0|1|0|0|0|10|4.84607|3|9|6.0|7|7.0|0|1|13|1|0|1|44|3|14|1|benign
http://distractify.com/post/related/id/5551fbc94a0c4bb85ad5da56/skip/40/limit/10/back/0|80|1|1|0|64|9|15|2|9|0|1|0|0|1|12|4.38917|1|11|7.0|24|6.0|0|1|1|0|0|0|0|0|0|0|benign
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952317%2F|216|5|0|0|1|0|11|2|0|0|1|1|0|1|34|4.80247|37|7|5.0|0|0|0|1|5|0|0|1|199|2|96|4|benign
