,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
580,http://abdn.ac.uk/scottskinner/display.php?ID=JSS0795,46.0,3.0,0.0,14.0,10.0,3.0,1.0,77.0,9.0,4.0,12.0,11.0,1.0,0.0,11.0,7.0
582,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=121&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
584,http://abdn.ac.uk/prospectus/ugrad/study/subject.php?code=anthropology&prog=arts,73.0,3.0,0.0,24.0,10.0,3.0,1.0,77.0,13.0,4.0,10.0,11.0,1.0,0.0,28.0,12.0
586,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%9B%8B%E5%A3%B3%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,101.0,1.0,0.0,92.0,9.0,2.0,1.0,225.0,23.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0
587,http://abdn.ac.uk/anaesthesia/auriol.htm,33.0,3.0,0.0,13.0,10.0,3.0,1.0,77.0,7.0,4.0,11.0,10.0,1.0,0.0,0.0,0.0
590,http://9779.info/%E5%8E%8B%E5%B2%81%E9%92%B1%20%E5%89%AA%E8%B4%B4%E7%94%BB/,68.0,1.0,0.0,59.0,9.0,2.0,1.0,225.0,19.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0
591,http://9779.info/%E5%84%BF%E7%AB%A5%E5%9C%A3%E8%AF%9E%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
592,http://abdn.ac.uk/experts/atozexperts.php?ltr=k,40.0,3.0,0.0,9.0,10.0,3.0,1.0,77.0,8.0,4.0,7.0,15.0,1.0,0.0,6.0,1.0
598,http://9779.info/%E5%84%BF%E7%AB%A5%E4%BC%98%E7%A7%80%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
606,http://abdn.ac.uk/diss/ltu/resources/video.hti,39.0,3.0,0.0,20.0,10.0,3.0,1.0,77.0,9.0,4.0,9.0,9.0,1.0,0.0,0.0,0.0
607,http://abdn.ac.uk/physics/px/,22.0,2.0,0.0,12.0,10.0,3.0,1.0,77.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
609,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B4%BB%E5%8A%A8/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
610,http://abdn.ac.uk/diss/historic/Thomas_Reid/MS_2131/7/v/17/,52.0,2.0,0.0,42.0,10.0,3.0,1.0,77.0,9.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
612,http://9779.info/%E5%B0%91%E5%84%BF%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
613,http://abdn.ac.uk/local/php/doc/function.ifxus-open-slob.html,54.0,4.0,0.0,15.0,10.0,3.0,1.0,77.0,12.0,4.0,5.0,29.0,2.0,2.0,0.0,0.0
614,http://advicenow.org.uk/go/redir.html?termId=181&targetId=2132&targetUrl=http://www.clsdirect.org.uk/legalhelp/leaflet23.jsp,117.0,7.0,0.0,88.0,16.0,3.0,1.0,37.0,17.0,9.0,51.0,13.0,1.0,0.0,0.0,0.0
617,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E5%B8%88%E4%BD%9C%E5%93%81/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
618,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=510&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
619,http://abdn.ac.uk/chemistry/ex/cm02/3/links2.html,42.0,3.0,0.0,21.0,10.0,3.0,1.0,77.0,9.0,4.0,9.0,11.0,1.0,0.0,0.0,0.0
620,http://9779.info/%E7%94%A8%E5%A4%A7%E7%B1%B3%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
621,http://9779.info/%E5%9C%B0%E9%9C%87%E7%81%BE%E5%AE%B3%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,19.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
622,http://9779.info/%E5%90%8C%E5%88%9B%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
625,http://abdn.ac.uk/local/php/doc/function.mssql-fetch-field.html,56.0,4.0,0.0,15.0,10.0,3.0,1.0,77.0,12.0,4.0,5.0,31.0,2.0,2.0,0.0,0.0
626,http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E9%A3%8E%E6%99%AF/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
627,http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
630,http://abdn.ac.uk/experts/details.php?id=286&subject=Inclusive%20Practice,66.0,3.0,0.0,9.0,10.0,3.0,1.0,77.0,12.0,4.0,7.0,11.0,1.0,0.0,36.0,20.0
631,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%9B%BE%E5%BD%A2%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
632,http://9779.info/%E7%BB%BC%E5%90%88%E6%9D%90%E6%96%99%E7%AB%8B%E4%BD%93%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
633,http://9779.info/%E5%90%84%E7%A7%8D%E8%B1%86%E8%B1%86%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
635,http://9779.info/%E5%B8%83%E8%89%BA%E7%B2%98%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
638,http://9779.info/%E7%BA%A2%E7%BB%BF%E8%93%9D%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,19.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
639,http://9779.info/%E4%BA%B2%E5%AD%90%E6%A3%89%E8%8A%B1%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
645,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=881&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
652,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E8%9D%B4%E8%9D%B6/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
653,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
654,http://9779.info/%E4%B8%89%E5%B9%B4%E7%BA%A7%E9%A3%8E%E6%99%AF%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,24.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
656,http://9779.info/%E6%89%8B%E5%B7%A5%E8%B4%9D%E5%A3%B3%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
657,http://9779.info/%E6%81%90%E9%BE%99%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
661,http://advicenow.org.uk/go/redir.html;jsessionid=ai38hGkVtXaa?termId=42&targetId=2957&targetUrl=http://advicenow.org.uk/go/feature/feature_136.html,140.0,6.0,0.0,108.0,16.0,3.0,1.0,37.0,16.0,9.0,74.0,16.0,1.0,1.0,0.0,0.0
662,http://9779.info/%E6%9C%89%E5%85%B3%E7%BA%B8%E8%B4%B4%E7%94%BB%E7%9A%84%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
663,http://9779.info/%E5%85%B3%E4%BA%8E%E6%A1%83%E8%8A%B1%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
664,http://abdn.ac.uk/registry/courses05/course.php?Code=BC3804,52.0,3.0,0.0,20.0,10.0,3.0,1.0,77.0,10.0,4.0,9.0,10.0,1.0,0.0,12.0,6.0
667,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E5%B1%95/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
669,http://9779.info/%E8%9D%B4%E8%9D%B6%E6%8A%98%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
670,http://9779.info/%E5%89%AA%E7%BA%B8%E4%B8%BB%E9%A2%98%E5%A2%99%E5%B8%83%E7%BD%AE/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
676,http://advancedphotoshop.co.uk/forum/viewtopic.php?p=2605&sid=2ae245e5c8120bb706e0e72a7ddcabb8,87.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,10.0,17.0,5.0,13.0,1.0,0.0,44.0,32.0
677,http://9779.info/%E5%88%9D%E4%B8%AD%E5%A4%A9%E5%AE%89%E9%97%A8%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
678,http://9779.info/%E7%BA%B8%E5%9D%97%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
679,http://abdn.ac.uk/local/php/doc/function.xml-set-notation-decl-handler.html,68.0,4.0,0.0,15.0,10.0,3.0,1.0,77.0,14.0,4.0,5.0,43.0,2.0,4.0,0.0,0.0
682,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BA%BA/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
685,http://9779.info/%E5%BD%A9%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB%E5%AD%94%E9%9B%80/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
692,http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
693,http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/2.html,89.0,2.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,6.0,1.0,0.0,0.0,0.0
698,http://advicenow.org.uk/go/redir.html;jsessionid=acmyRNdztk37?termId=211&targetId=2057&targetUrl=http://www.ageconcern.org.uk/AgeConcern/Documents/FS9noiseandneighbournuisanceAUG_06.pdf,178.0,7.0,0.0,124.0,16.0,3.0,1.0,37.0,19.0,9.0,75.0,38.0,1.0,1.0,0.0,0.0
700,http://9779.info/%E7%81%AB%E6%9F%B4%E5%84%BF%E7%AB%A5%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
705,http://9779.info/%E6%A0%91%E5%8F%B6%E8%8A%B1%E7%93%A3%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
707,http://abdn.ac.uk/socsci/publications/full_details.php?id=817,54.0,3.0,0.0,21.0,10.0,3.0,1.0,77.0,10.0,4.0,12.0,16.0,1.0,1.0,7.0,3.0
710,http://abdn.ac.uk/local/php/doc/function.geoip-region-by-name.html,59.0,4.0,0.0,15.0,10.0,3.0,1.0,77.0,13.0,4.0,5.0,34.0,2.0,3.0,0.0,0.0
712,http://twitter.com/statuses/user_timeline/theyerg.json?callback=twitterCallback2&count=2,81.0,2.0,0.0,24.0,11.0,2.0,1.0,225.0,10.0,7.0,13.0,12.0,1.0,0.0,34.0,16.0
715,http://9779.info/%E5%84%BF%E7%AB%A5%E7%BA%B8%E5%B7%BE%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
718,http://abdn.ac.uk/socsci/publications/full_details.php?id=634,54.0,3.0,0.0,21.0,10.0,3.0,1.0,77.0,10.0,4.0,12.0,16.0,1.0,1.0,7.0,3.0
721,http://abdn.ac.uk/dit/email/pine/folder-setting.hti,44.0,3.0,0.0,16.0,10.0,3.0,1.0,77.0,10.0,4.0,5.0,18.0,1.0,1.0,0.0,0.0
725,http://9779.info/%E4%B8%AD%E7%8F%AD%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
726,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%E7%AD%BE%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
727,http://abdn.ac.uk/local/php/doc/function.swfbutton.sethit.html,55.0,5.0,0.0,15.0,10.0,3.0,1.0,77.0,11.0,4.0,5.0,30.0,3.0,0.0,0.0,0.0
735,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E7%94%A8%E4%BB%80%E4%B9%88%E7%B2%98/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,20.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
737,http://9779.info/%E6%9C%89%E5%85%B3%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
738,http://9779.info/%E7%AE%80%E5%8D%95%E7%9A%84%E7%B2%BD%E5%AD%90%E7%94%BB%E6%B3%95/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
740,http://abdn.ac.uk/admin/court/guidelines/index.shtml,45.0,3.0,0.0,24.0,10.0,3.0,1.0,77.0,9.0,4.0,10.0,11.0,1.0,0.0,0.0,0.0
743,http://twitter.com/share?url=http://www.greeteasy.com/sending-warm-wishes-on-ganesh-chaturthi/,87.0,3.0,0.0,76.0,11.0,2.0,1.0,225.0,13.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0
745,http://9779.info/%E5%84%BF%E7%AB%A5%E9%BA%A6%E6%9D%86%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,19.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
748,http://9779.info/%E5%85%AD%E4%B8%80%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
752,http://9779.info/%E9%95%BF%E9%A2%88%E9%B9%BF%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
753,http://abdn.ac.uk/scottskinner/collectiondisplay.php?pageNum_collection=8&totalRows_collection=15&Record_Type=OCC%20WWPJ&title=Correspondence%20between%20William%20Walker%20and%20P%20J%20Anderson&link=background.shtml,210.0,4.0,0.0,14.0,10.0,3.0,1.0,77.0,25.0,4.0,12.0,21.0,1.0,0.0,165.0,68.0
756,http://9779.info/%E6%9C%89%E5%85%B3%E6%88%8F%E6%9B%B2%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
762,http://9779.info/%E4%B8%AD%E7%8F%AD%E6%92%95%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
772,http://9779.info/%E5%88%9B%E6%84%8F%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BC%98%E7%A7%80%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
773,http://9779.info/%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E8%8A%B1/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
781,http://abdn.ac.uk/careers/search/search_employers.php?e=2751&section=sec,65.0,3.0,0.0,16.0,10.0,3.0,1.0,77.0,11.0,4.0,7.0,20.0,1.0,1.0,19.0,4.0
784,http://9779.info/%E7%AE%80%E5%8D%95%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
785,http://abdn.ac.uk/sdhp/news.php,24.0,3.0,0.0,6.0,10.0,3.0,1.0,77.0,7.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0
787,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=562&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
790,http://9779.info/%E5%85%B3%E4%BA%8E%E6%A0%91%E7%9A%84%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
792,http://aboutmyarea.co.uk/site/content.asp?area=137&m=5&story=39009,59.0,3.0,0.0,6.0,17.0,3.0,1.0,56.0,11.0,11.0,4.0,11.0,1.0,0.0,25.0,5.0
795,http://9779.info/%E6%AD%8C%E9%85%8D%E7%94%BB%E4%BD%9C%E5%93%81/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,18.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
796,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%B0%8F%E7%8F%AD%E4%BA%B2%E5%AD%90%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
802,http://abdn.ac.uk/sdhp/withrington.php,31.0,3.0,0.0,6.0,10.0,3.0,1.0,77.0,7.0,4.0,4.0,15.0,1.0,0.0,0.0,0.0
803,http://abdn.ac.uk/rhynie/crustaceans.htm,33.0,3.0,0.0,8.0,10.0,3.0,1.0,77.0,7.0,4.0,6.0,15.0,1.0,0.0,0.0,0.0
805,http://9779.info/%E5%BE%97%E5%A5%96%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
806,http://advicenow.org.uk/go/about/feedback.html?feedbackcontext=/go/feature/feature_370.html&feedbacktitle=Working+Time+-+Over+18s,122.0,4.0,0.0,52.0,16.0,3.0,1.0,37.0,16.0,9.0,30.0,54.0,1.0,4.0,0.0,0.0
807,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%A2%99%E4%B8%8A%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
809,http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
813,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E5%94%AF%E7%BE%8E/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
814,http://9779.info/%E5%B9%BC%E5%84%BF%E5%B0%8F%E7%8F%AD%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
818,http://9779.info/%E8%87%AA%E5%88%B6%E8%B4%9D%E5%A3%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
820,http://aboutmyarea.co.uk/site/default.asp?area=131,43.0,3.0,0.0,6.0,17.0,3.0,1.0,56.0,9.0,11.0,4.0,11.0,1.0,0.0,9.0,3.0
824,https://twitter.com/share?url=http://www.greeteasy.com/happy-ganesh-chaturthi/,70.0,3.0,0.0,59.0,11.0,2.0,1.0,225.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0
830,http://9779.info/ppt%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%85%89%E7%9B%98/,77.0,1.0,0.0,68.0,9.0,2.0,1.0,225.0,17.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0
832,http://9779.info/%E4%B8%B0%E6%94%B6%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
833,http://abdn.ac.uk/experts/details.php?id=192&subject=Obstetric%20epidemiology,70.0,3.0,0.0,9.0,10.0,3.0,1.0,77.0,12.0,4.0,7.0,11.0,1.0,0.0,40.0,24.0
836,http://9779.info/%E5%B0%8F%E9%9D%92%E8%9B%99%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
837,http://abdn.ac.uk/tools/unix/readfile/,31.0,2.0,0.0,21.0,10.0,3.0,1.0,77.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
839,http://aquent.co.uk/Services/Consulting/WhyAquent.html,47.0,3.0,0.0,21.0,12.0,3.0,1.0,225.0,8.0,6.0,10.0,14.0,1.0,0.0,0.0,0.0
844,http://abdn.ac.uk/mediareleases/archive/1999/pr470.hti,47.0,3.0,0.0,28.0,10.0,3.0,1.0,77.0,9.0,4.0,13.0,9.0,1.0,0.0,0.0,0.0
846,http://abdn.ac.uk/local/php/doc/function.tidy-get-status.html,54.0,4.0,0.0,15.0,10.0,3.0,1.0,77.0,12.0,4.0,5.0,29.0,2.0,2.0,0.0,0.0
852,http://9779.info/%E5%B9%BC%E5%84%BF%E7%AE%80%E5%8D%95%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B3%95/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
855,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=401&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
856,http://abdn.ac.uk/registry/courses04/course.php?Code=GL3004,52.0,3.0,0.0,20.0,10.0,3.0,1.0,77.0,10.0,4.0,9.0,10.0,1.0,0.0,12.0,6.0
858,http://advicenow.org.uk/go/redir.html;jsessionid=avvDyU4ZF2id?termId=193&targetId=2519&targetUrl=http://www.advicenow.org.uk/go/livingtogether/index.html,146.0,7.0,0.0,120.0,16.0,3.0,1.0,37.0,17.0,9.0,75.0,10.0,1.0,0.0,0.0,0.0
859,http://abdn.ac.uk/aga/news/aga_news.htm,32.0,3.0,0.0,10.0,10.0,3.0,1.0,77.0,8.0,4.0,4.0,12.0,1.0,1.0,0.0,0.0
