,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
546,http://9779.info/%E5%88%9B%E6%84%8F%E7%BE%8E%E6%9C%AF%E5%89%AA%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
549,http://minidvdsoft.com/flvtomp3/how_to_use_free_flash_flv_mp3_converter.html,69.0,2.0,0.0,10.0,15.0,2.0,0.0,225.0,6.0,11.0,8.0,44.0,1.0,7.0,0.0,0.0
551,http://adinamed.com/news/index.php?page=10&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,99.0,2.0,0.0,6.0,12.0,2.0,0.0,225.0,16.0,8.0,4.0,9.0,1.0,0.0,72.0,6.0
553,http://9779.info/%E6%89%8B%E5%B7%A5%E5%84%BF%E7%AB%A5%E7%BA%B8%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
556,http://bisaneema.org/%e0%a4%ac%e0%a5%80%e0%a4%b8%e0%a4%be-%e0%a4%a8%e0%a5%80%e0%a4%ae%e0%a4%be-%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%8f%e0%a4%95-%e0%a4%aa%e0%a4%b0%e0%a4%bf%e0%a4%9a%e0%a4%af/,190.0,1.0,0.0,177.0,13.0,2.0,0.0,225.0,20.0,9.0,175.0,0.0,0.0,0.0,0.0,0.0
558,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%B5%B7%E6%A3%89%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
559,http://9779.info/%E5%BD%A9%E8%89%B2%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
561,http://9779.info/%E7%93%9C%E5%AD%90%E7%9A%AE%E6%8B%BC%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
563,http://9779.info/%E5%B9%BC%E5%84%BF%E6%A3%89%E6%A3%92%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
566,http://9779.info/%E7%94%A8%E6%B5%B7%E6%A3%89%E7%BA%B8%E5%81%9A%E6%89%8B%E5%B7%A5%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
567,http://chdphd.com/Thumbnails/yin/verification/index.php?img=AOL,56.0,2.0,0.0,29.0,10.0,2.0,0.0,225.0,10.0,6.0,12.0,9.0,1.0,0.0,8.0,3.0
569,http://home.comcast.net/~bernhardrb/redirect.html,42.0,3.0,0.0,13.0,16.0,3.0,1.0,225.0,7.0,7.0,11.0,13.0,1.0,0.0,0.0,0.0
573,http://9779.info/%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2%E7%BA%B8%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,16.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
575,http://9779.info/%E5%85%B3%E4%BA%8E%E5%88%86%E4%BA%AB%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
578,http://advancedphotoshop.co.uk/forum/posting.php?mode=newtopic&f=7&sid=26d53f4db62e0d719d590e47f6cb6c09,96.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,11.0,17.0,5.0,11.0,1.0,0.0,55.0,32.0
579,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=987&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
582,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=121&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
583,http://adinamed.com/news/index.php?page=12&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,99.0,2.0,0.0,6.0,12.0,2.0,0.0,225.0,16.0,8.0,4.0,9.0,1.0,0.0,72.0,6.0
586,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%9B%8B%E5%A3%B3%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,101.0,1.0,0.0,92.0,9.0,2.0,1.0,225.0,23.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0
589,http://lastbros.co.uk/wp-content/plugins/wordpress-seo/languages/deutch/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,213.0,5.0,0.0,101.0,14.0,3.0,0.0,225.0,23.0,8.0,27.0,98.0,1.0,5.0,0.0,0.0
590,http://9779.info/%E5%8E%8B%E5%B2%81%E9%92%B1%20%E5%89%AA%E8%B4%B4%E7%94%BB/,68.0,1.0,0.0,59.0,9.0,2.0,1.0,225.0,19.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0
591,http://9779.info/%E5%84%BF%E7%AB%A5%E5%9C%A3%E8%AF%9E%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
593,http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=119,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
598,http://9779.info/%E5%84%BF%E7%AB%A5%E4%BC%98%E7%A7%80%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
600,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131020/270.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
609,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B4%BB%E5%8A%A8/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
612,http://9779.info/%E5%B0%91%E5%84%BF%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
617,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E5%B8%88%E4%BD%9C%E5%93%81/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
618,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=510&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
620,http://9779.info/%E7%94%A8%E5%A4%A7%E7%B1%B3%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
621,http://9779.info/%E5%9C%B0%E9%9C%87%E7%81%BE%E5%AE%B3%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,19.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
622,http://9779.info/%E5%90%8C%E5%88%9B%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
626,http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E9%A3%8E%E6%99%AF/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
627,http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
628,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131013/214.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
631,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%9B%BE%E5%BD%A2%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
632,http://9779.info/%E7%BB%BC%E5%90%88%E6%9D%90%E6%96%99%E7%AB%8B%E4%BD%93%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
633,http://9779.info/%E5%90%84%E7%A7%8D%E8%B1%86%E8%B1%86%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
635,http://9779.info/%E5%B8%83%E8%89%BA%E7%B2%98%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
638,http://9779.info/%E7%BA%A2%E7%BB%BF%E8%93%9D%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,19.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
639,http://9779.info/%E4%BA%B2%E5%AD%90%E6%A3%89%E8%8A%B1%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
641,http://www.hfacn.com/tag/%E4%BB%80%E4%B9%88%E6%98%AF%E4%B8%87%E8%89%BE%E5%8F%AF-cn,75.0,2.0,0.0,5.0,13.0,3.0,0.0,225.0,21.0,5.0,3.0,57.0,0.0,1.0,0.0,0.0
642,http://minidvdsoft.com/isocreator/how_to_use_free_iso_creator.html,59.0,2.0,0.0,12.0,15.0,2.0,0.0,225.0,6.0,11.0,10.0,32.0,1.0,5.0,0.0,0.0
645,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=881&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
647,http://countbox.us/themes/default/assets/js/form-validator/jquery.form-validator.min.js,80.0,4.0,0.0,41.0,11.0,2.0,0.0,225.0,11.0,8.0,14.0,28.0,3.0,1.0,0.0,0.0
648,http://www.hxhmu.com/img/aHR0cDovL2ltZ3MxLnJ5YmJhYnkuY29tL3VwbG9hZGZpbGUvMjAxMTEwMjQvMTMxOTQ0Mzg3My5qcGc=.jpg,102.0,3.0,0.0,5.0,13.0,3.0,0.0,225.0,7.0,5.0,3.0,84.0,1.0,1.0,0.0,0.0
649,http://gd1.alicdn.com/bao/uploaded/i1/TB108HMIXXXXXXBXpXXXXXXXXXX_!!0-item_pic.jpg_400x400.jpg,87.0,4.0,0.0,17.0,14.0,3.0,0.0,225.0,11.0,6.0,8.0,56.0,2.0,4.0,0.0,0.0
651,http://bjpgqsc.com/gwzh/class/?0.html&page=4&showtj=&showhot=&key=,59.0,2.0,0.0,12.0,11.0,2.0,0.0,225.0,10.0,7.0,5.0,0.0,0.0,0.0,36.0,1.0
652,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E8%9D%B4%E8%9D%B6/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
653,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
654,http://9779.info/%E4%B8%89%E5%B9%B4%E7%BA%A7%E9%A3%8E%E6%99%AF%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,24.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
656,http://9779.info/%E6%89%8B%E5%B7%A5%E8%B4%9D%E5%A3%B3%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
657,http://9779.info/%E6%81%90%E9%BE%99%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
662,http://9779.info/%E6%9C%89%E5%85%B3%E7%BA%B8%E8%B4%B4%E7%94%BB%E7%9A%84%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
663,http://9779.info/%E5%85%B3%E4%BA%8E%E6%A1%83%E8%8A%B1%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
667,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E5%B1%95/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
669,http://9779.info/%E8%9D%B4%E8%9D%B6%E6%8A%98%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
670,http://9779.info/%E5%89%AA%E7%BA%B8%E4%B8%BB%E9%A2%98%E5%A2%99%E5%B8%83%E7%BD%AE/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
672,http://minidvdsoft.com/dvdtoiso/how_to_use_free_dvd_iso_maker.html,59.0,2.0,0.0,10.0,15.0,2.0,0.0,225.0,6.0,11.0,8.0,34.0,1.0,6.0,0.0,0.0
676,http://advancedphotoshop.co.uk/forum/viewtopic.php?p=2605&sid=2ae245e5c8120bb706e0e72a7ddcabb8,87.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,10.0,17.0,5.0,13.0,1.0,0.0,44.0,32.0
677,http://9779.info/%E5%88%9D%E4%B8%AD%E5%A4%A9%E5%AE%89%E9%97%A8%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
678,http://9779.info/%E7%BA%B8%E5%9D%97%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
681,https://www.google.fr/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;sqi=2&amp;ved=0CFAQFjAB&amp;url=http://inchelseahairdesign.com/testimonials/&amp;ei=YDTeT6iwEYa58gOQzbTNCw&amp;usg=AFQjCNFvCHm-vR4Tw-9tLAmt1uLbKGczGA&amp;sig2=ba7yVjCgDBQCuFPZsxczPQ,260.0,3.0,0.0,142.0,13.0,3.0,0.0,225.0,27.0,6.0,102.0,105.0,0.0,8.0,0.0,0.0
682,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BA%BA/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
683,http://audilinks.co.uk/info/showphotos.asp?Type=16&Name=80+/finda/info/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/finda/info/showphotos2.asp?name=80+/finda/troubleshooting.asp&page=1&type=16&photo=191,206.0,7.0,0.0,147.0,15.0,3.0,0.0,225.0,17.0,9.0,31.0,44.0,1.0,6.0,0.0,0.0
684,http://schertzauto.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.tools.min.js?rev=4.6.0&ver=4.2.2,108.0,9.0,0.0,43.0,15.0,2.0,0.0,225.0,16.0,11.0,10.0,30.0,4.0,0.0,20.0,5.0
685,http://9779.info/%E5%BD%A9%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB%E5%AD%94%E9%9B%80/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
692,http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
693,http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/2.html,89.0,2.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,6.0,1.0,0.0,0.0,0.0
695,http://adinamed.com/news/index.php?page=5&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,98.0,2.0,0.0,6.0,12.0,2.0,0.0,225.0,15.0,8.0,4.0,9.0,1.0,0.0,71.0,6.0
697,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/222.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
700,http://9779.info/%E7%81%AB%E6%9F%B4%E5%84%BF%E7%AB%A5%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
705,http://9779.info/%E6%A0%91%E5%8F%B6%E8%8A%B1%E7%93%A3%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
706,http://wxztjz.com/e/public/onclick?enews=donews&classid=76&id=114,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
709,http://upendoart.com//wp-admin/account-update/,39.0,1.0,0.0,26.0,13.0,2.0,0.0,225.0,7.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0
712,http://twitter.com/statuses/user_timeline/theyerg.json?callback=twitterCallback2&count=2,81.0,2.0,0.0,24.0,11.0,2.0,1.0,225.0,10.0,7.0,13.0,12.0,1.0,0.0,34.0,16.0
713,http://www.hfacn.com/tag/%E4%B8%87%E8%89%BE%E5%8F%AF%E5%AE%89%E5%85%A8%E5%90%97-cn,75.0,2.0,0.0,5.0,13.0,3.0,0.0,225.0,20.0,5.0,3.0,57.0,0.0,1.0,0.0,0.0
715,http://9779.info/%E5%84%BF%E7%AB%A5%E7%BA%B8%E5%B7%BE%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
720,http://schertzauto.com/2014/11/09/shop-name-launches-new-website/,58.0,1.0,0.0,43.0,15.0,2.0,0.0,225.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0
725,http://9779.info/%E4%B8%AD%E7%8F%AD%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
726,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%E7%AD%BE%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
728,http://www.wode029.com/img/aHR0cDovL3d3dy5ybXp4LmNvbS91cGxvYWQvcGljcy8yMDA5LzYvMTgvY2ltZzAwMDguanBn.jpg,96.0,3.0,0.0,5.0,15.0,3.0,0.0,225.0,7.0,7.0,3.0,76.0,1.0,0.0,0.0,0.0
731,http://pfaffauto.net/serviceupdate/O2Network_Security.html,51.0,2.0,0.0,15.0,13.0,2.0,0.0,225.0,6.0,9.0,13.0,23.0,1.0,1.0,0.0,0.0
735,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E7%94%A8%E4%BB%80%E4%B9%88%E7%B2%98/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,20.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
737,http://9779.info/%E6%9C%89%E5%85%B3%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
738,http://9779.info/%E7%AE%80%E5%8D%95%E7%9A%84%E7%B2%BD%E5%AD%90%E7%94%BB%E6%B3%95/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
739,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131007/166.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
743,http://twitter.com/share?url=http://www.greeteasy.com/sending-warm-wishes-on-ganesh-chaturthi/,87.0,3.0,0.0,76.0,11.0,2.0,1.0,225.0,13.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0
745,http://9779.info/%E5%84%BF%E7%AB%A5%E9%BA%A6%E6%9D%86%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,19.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
748,http://9779.info/%E5%85%AD%E4%B8%80%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
752,http://9779.info/%E9%95%BF%E9%A2%88%E9%B9%BF%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
756,http://9779.info/%E6%9C%89%E5%85%B3%E6%88%8F%E6%9B%B2%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
758,http://linenghb.com/utopia-bedding-flat-sheet-100-cotton-for-maximum-softness-and-easy-care-elegant-double-stitched-tailoring-twin-white/,130.0,1.0,0.0,118.0,12.0,2.0,0.0,225.0,21.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0
762,http://9779.info/%E4%B8%AD%E7%8F%AD%E6%92%95%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
763,http://adinamed.com/news/index.php?page=6&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,98.0,2.0,0.0,6.0,12.0,2.0,0.0,225.0,15.0,8.0,4.0,9.0,1.0,0.0,71.0,6.0
764,http://shicaifanxin.cn/index.php?s=video/search/wd/%E4%B8%B9%E5%B0%BC%E5%B0%94,71.0,2.0,0.0,29.0,15.0,2.0,0.0,225.0,15.0,12.0,17.0,27.0,0.0,0.0,0.0,0.0
766,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/green-style.css,74.0,2.0,0.0,44.0,15.0,2.0,0.0,225.0,13.0,11.0,20.0,15.0,1.0,1.0,0.0,0.0
767,http://minidvdsoft.com/cdtomp3/download_free_cdtomp3_converter.html,60.0,2.0,0.0,9.0,15.0,2.0,0.0,225.0,6.0,11.0,7.0,36.0,1.0,3.0,0.0,0.0
769,http://bisaneema.org/%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%95%e0%a5%80-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%a4%e0%a4%bf%e0%a4%ad%e0%a4%be/,134.0,1.0,0.0,121.0,13.0,2.0,0.0,225.0,17.0,9.0,119.0,0.0,0.0,0.0,0.0,0.0
772,http://9779.info/%E5%88%9B%E6%84%8F%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BC%98%E7%A7%80%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
773,http://9779.info/%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E8%8A%B1/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
784,http://9779.info/%E7%AE%80%E5%8D%95%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
787,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=562&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
